station_id,city,charger_type,total_ports,date,sessions,total_kwh_delivered,avg_session_time_mins,revenue_generated,downtime_mins
STN010,Chennai,Standard,8,2025-05-19,53,603.48,45.4,21822.88,48
STN010,Chennai,Standard,8,2025-05-20,53,716.09,45.3,23061.03,25
STN010,Chennai,Standard,8,2025-05-21,54,737.27,45.4,22477.05,24
STN010,Chennai,Standard,8,2025-05-22,52,718.82,50.2,21626.52,18
STN010,Chennai,Standard,8,2025-05-23,41,476.97,56.6,16938.28,15
STN010,Chennai,Standard,8,2025-05-24,50,663.96,45.1,22526.38,18
STN010,Chennai,Standard,8,2025-05-25,50,576.85,55.9,24052.19,31
STN010,Chennai,Standard,8,2025-05-26,45,604.23,48.1,18060.51,30
STN010,Chennai,Standard,8,2025-05-27,47,642.94,48.9,22432.02,13
STN010,Chennai,Standard,8,2025-05-28,53,662.17,53.0,21256.29,22
STN010,Chennai,Standard,8,2025-05-29,43,600.81,45.3,18782.09,26
STN010,Chennai,Standard,8,2025-05-30,54,640.11,48.7,24105.71,23
STN010,Chennai,Standard,8,2025-05-31,39,510.61,56.8,18416.04,31
STN010,Chennai,Standard,8,2025-06-01,44,585.42,54.2,19391.36,33
STN010,Chennai,Standard,8,2025-06-02,35,444.49,49.4,15054.07,40
STN010,Chennai,Standard,8,2025-06-03,50,589.08,53.3,20844.56,31
STN010,Chennai,Standard,8,2025-06-04,40,539.17,46.9,18821.28,24
STN010,Chennai,Standard,8,2025-06-05,51,564.49,59.6,25462.52,43
STN010,Chennai,Standard,8,2025-06-06,42,468.33,51.7,16982.24,35
STN010,Chennai,Standard,8,2025-06-07,48,617.66,48.0,20973.87,26
STN010,Chennai,Standard,8,2025-06-08,39,495.08,56.7,17021.16,44
STN010,Chennai,Standard,8,2025-06-09,52,665.16,45.5,22040.37,32
STN010,Chennai,Standard,8,2025-06-10,41,523.26,54.1,16662.03,15
STN010,Chennai,Standard,8,2025-06-11,51,668.43,46.1,24614.15,19
STN010,Chennai,Standard,8,2025-06-12,39,496.08,51.3,15965.33,34
STN010,Chennai,Standard,8,2025-06-13,41,528.31,54.8,17382.43,32
STN010,Chennai,Standard,8,2025-06-14,35,435.69,56.7,17199.23,35
STN010,Chennai,Standard,8,2025-06-15,44,565.38,47.3,20096.33,48
STN010,Chennai,Standard,8,2025-06-16,36,397.73,45.9,16726.53,19
STN010,Chennai,Standard,8,2025-06-17,44,614.55,48.0,18649.36,14
STN010,Chennai,Standard,8,2025-06-18,43,493.75,51.8,17603.73,44
STN010,Chennai,Standard,8,2025-06-19,37,507.11,46.9,18256.91,37
STN010,Chennai,Standard,8,2025-06-20,38,420.35,55.2,16542.31,26
STN010,Chennai,Standard,8,2025-06-21,54,632.77,56.8,22852.18,13
STN010,Chennai,Standard,8,2025-06-22,37,497.9,45.0,16264.0,41
STN010,Chennai,Standard,8,2025-06-23,50,655.87,55.7,21471.15,25
STN010,Chennai,Standard,8,2025-06-24,41,562.12,55.1,20244.45,10
STN010,Chennai,Standard,8,2025-06-25,51,699.67,45.2,23656.9,44
STN010,Chennai,Standard,8,2025-06-26,49,575.47,47.0,23542.47,20
STN010,Chennai,Standard,8,2025-06-27,41,550.03,50.5,19066.09,25
STN010,Chennai,Standard,8,2025-06-28,47,636.98,48.4,21022.24,35
STN010,Chennai,Standard,8,2025-06-29,42,512.82,49.5,19540.28,25
STN010,Chennai,Standard,8,2025-06-30,44,611.23,47.6,21951.26,45
